,Wavenumber (cm-1),Best fit (AU),pseudo-voigt component 0 (AU),pseudo-voigt component 1 (AU)
36,1868.714,0.13833087519313664,5.7913741491578726e-08,3.2857157518652087e-09
37,1870.642,0.1383353217788297,9.143317629626485e-08,3.3590067936644373e-09
38,1872.5710000000001,0.13833978904060346,1.4319562933706436e-07,3.4355718752199388e-09
39,1874.499,0.1383442815604592,2.2236042372479504e-07,3.516024212368484e-09
40,1876.4279999999999,0.13834881750956807,3.4251947021378535e-07,3.6015341026248754e-09
41,1878.356,0.13835341177930843,5.231407380741189e-07,3.6937378464212054e-09
42,1880.285,0.1383580973158468,7.925891568213552e-07,3.795490088871204e-09
43,1882.213,0.1383629093380168,1.1906577700546692e-06,3.911100389520902e-09
44,1884.142,0.13836790934955442,1.7742644520739537e-06,4.047755818325299e-09
45,1886.07,0.1383731709511919,2.6215776266852763e-06,4.216576515333813e-09
46,1887.999,0.1383788084839633,3.842341292891344e-06,4.4356307448911685e-09
47,1889.9270000000001,0.13838496484706128,5.584005731608169e-06,4.732934118776634e-09
48,1891.856,0.13839184781558025,8.049722083951357e-06,5.153180976842892e-09
49,1893.7839999999999,0.13839971970599796,1.1506317422303167e-05,5.765172777541057e-09
50,1895.713,0.13840894589276834,1.631447854227865e-05,6.6770166383406696e-09
51,1897.641,0.1384199846282142,2.293687288513106e-05,8.053282478223559e-09
52,1899.57,0.13843345419952807,3.198695278582487e-05,1.0148984310015313e-08
53,1901.4979999999998,0.1384501179819621,4.423229024639331e-05,1.334735296586979e-08
54,1903.4270000000001,0.13847097908173672,6.0670825406525566e-05,1.8234333359772155e-08
55,1905.355,0.13849724985857423,8.25186297111112e-05,2.567847588319764e-08
56,1907.2839999999999,0.1385304859093318,0.00011132540900594591,3.699036381058404e-08
57,1909.2120000000002,0.13857251989424613,0.00014892648874844728,5.4085341585579635e-08
58,1911.141,0.1386256506259775,0.00019761324839743952,7.981589040007725e-08
59,1913.069,0.13869250745465928,0.00026001551014218386,1.1829081180189766e-07
60,1914.9979999999998,0.13877631563542436,0.00033934790854350854,1.7554966522215272e-07
61,1916.9260000000002,0.13888063998555586,0.00043917126976270444,2.6016472238256163e-07
62,1918.855,0.1390097555730779,0.0005637436440626678,3.845724393446252e-07
63,1920.783,0.1391681994661278,0.0007175892919386871,5.661619005222974e-07
64,1922.7120000000002,0.1393612873078956,0.0009059943761510898,8.298319380796934e-07
65,1924.64,0.13959438313594894,0.001134293228753756,1.2098698005437483e-06
66,1926.569,0.1398736185334713,0.0014085643976047052,1.7547289233537653e-06
67,1928.497,0.14020477783087762,0.001734531101577466,2.5301028751896876e-06
68,1930.4260000000002,0.1405942970894419,0.0021185331995980756,3.627611821512138e-06
69,1932.354,0.14104766157295057,0.0025659382770853814,5.169516449606185e-06
70,1934.283,0.1415707844455566,0.0030824866416899626,7.324090786988775e-06
71,1936.211,0.1421678306540453,0.0036721269003622057,1.0312257280674101e-05
72,1938.14,0.1428430943739988,0.00433884857940363,1.4434082443921892e-05
73,1940.068,0.1435982011216236,0.005083894371010981,2.0076973191106256e-05
74,1941.997,0.144434609890918,0.005908199434404551,2.776018124040231e-05
75,1943.925,0.14535020156527198,0.006808990338755433,3.8142604007690626e-05
76,1945.854,0.14634251576446258,0.007782930660758592,5.209570122282132e-05
77,1947.7820000000002,0.1474048010710511,0.00882218740889446,7.070563045620618e-05
78,1949.711,0.1485300486328654,0.009918329628977316,9.538991007660296e-05
79,1951.639,0.14970664618926605,0.011058015703140996,0.00012788248109279348
80,1953.568,0.15092318706093816,0.012227601483098897,0.00017041622853918498
81,1955.496,0.15216392102307352,0.013408663355500472,0.00022566912503270423
82,1957.425,0.1534142051893667,0.014583151113341934,0.00029704390704185713
83,1959.3529999999998,0.15465596739845006,0.015729000785841496,0.0003885369683478904
84,1961.2820000000002,0.15587354364784353,0.016825533283591706,0.0005051588113558324
85,1963.21,0.15704935573862164,0.017849421402649692,0.0006526630257426948
86,1965.139,0.15816977776381821,0.018779916712335254,0.0008381675504075754
87,1967.067,0.1592211781889545,0.019595417155699558,0.0010696474927728654
88,1968.996,0.1601954089632845,0.020278034030879237,0.0013568389188482104
89,1970.924,0.16108627869363834,0.020810966290983342,0.0017103560675997493
90,1972.8529999999998,0.1618942902089801,0.021181923494493174,0.002142987624109978
91,1974.781,0.1626235063340974,0.021381459163353007,0.0026682474767596716
92,1976.71,0.16328528775588003,0.021404855705469777,0.0033022093188390085
93,1978.638,0.16389539815893064,0.021251510116986273,0.004061244424637891
94,1980.567,0.16447670466367176,0.020925053438724556,0.004964584287771315
95,1982.495,0.16505625637825494,0.02043382238614711,0.006030945887051264
96,1984.424,0.16566717295192154,0.019789198685950197,0.007282062558744533
97,1986.352,0.1663453307690628,0.01900714089056761,0.008737856721224142
98,1988.281,0.16713093397772658,0.018104944751382027,0.010421232184584368
99,1990.2089999999998,0.1680643667752615,0.017103749828993813,0.012351438172281765
100,1992.138,0.16918816365964165,0.016024096832593093,0.014550463886236632
101,1994.066,0.17054154730610496,0.014889264300179776,0.017034258050688016
102,1995.995,0.17216364601643516,0.013720100083042724,0.01982109652897434
103,1997.9229999999998,0.17408624869093942,0.012538988514504494,0.02292038847537405
104,1999.852,0.1763391288720584,0.011364448370478269,0.026343384068965404
105,2001.78,0.1789406240514019,0.01021548832604545,0.030089416713863355
106,2003.7079999999999,0.18190417633344674,0.009106963788567195,0.0341570708134202
107,2005.6370000000002,0.18523464955947416,0.008051246455158655,0.038538836217745766
108,2007.566,0.18892353566731837,0.007059153190649339,0.04321539029374553
109,2009.494,0.19295097562857816,0.006138672608363396,0.04815888769388774
110,2011.422,0.1972903261977544,0.005294196337210962,0.05333829124970701
111,2013.351,0.20190489035121986,0.004527862029038644,0.05871476399138036
112,2015.28,0.20674301704213752,0.003840487011965027,0.0642358398381459
113,2017.2079999999999,0.21174310429947035,0.003230868331463117,0.06984112206797995
114,2019.136,0.21684032414114413,0.002695602957413385,0.0754691834345788
115,2021.065,0.22196302618117944,0.0022302456244445183,0.08105281652269253
116,2022.994,0.22702879054825917,0.0018299930579799093,0.08651440703006699
117,2024.922,0.23195180788295883,0.0014893387676881476,0.09177365438238846
118,2026.85,0.2366500821646642,0.00120210181408999,0.09675474120388007
119,2028.779,0.24104183571484705,0.0009621474975932667,0.10138202222067097
120,2030.7079999999999,0.245043359213053,0.0007637338350559986,0.10557753239022807
121,2032.636,0.24857680403291682,0.0006013082698452703,0.10926897793789135
122,2034.5639999999999,0.25157543944926736,0.0004695220885364076,0.11239497455697944
123,2036.493,0.2539804480041147,0.00036354657774137337,0.11490153120766283
124,2038.422,0.25574082285284727,0.0002791669923188233,0.11674185808554347
125,2040.35,0.2568189259269884,0.00021263282372970083,0.11788206992604898
126,2042.2779999999998,0.2571916655376075,0.00016062023300206083,0.11830239658399301
127,2044.207,0.25684813989227595,0.0001203117140935045,0.11799475147746863
128,2046.135,0.2557920104467905,8.93888615101656e-05,0.11696511905872105
129,2048.064,0.2540391301757591,6.58556262227083e-05,0.11523134376027735
130,2049.992,0.2516212618019786,4.8125352351935116e-05,0.11282677955206134
131,2051.9210000000003,0.24857787751886481,3.4872671216318e-05,0.10979221940476719
132,2053.849,0.24496475095688697,2.5065236133455818e-05,0.10618447388708711
133,2055.778,0.24083984134529182,1.786425496417978e-05,0.1020623364287109
134,2057.7070000000003,0.23627383204236008,1.2626936344176828e-05,0.09749713547508822
135,2059.635,0.23134355354420372,8.853030564867552e-06,0.09256620406813744
136,2061.563,0.22612400772958674,6.155872868221719e-06,0.08734492845542026
137,2063.492,0.22069074587893578,4.244303000512678e-06,0.08190914878136389
138,2065.42,0.21512703640074432,2.9027498135841566e-06,0.07634235361802964
139,2067.349,0.2095021746277818,1.9684670946740563e-06,0.07071399645182443
140,2069.277,0.2038927739621792,1.3241492271554516e-06,0.0651008125832087
141,2071.206,0.1983582375440947,8.831964202515639e-07,0.059562287159262976
142,2073.135,0.19296002326726536,5.842216450676694e-07,0.054159941757144045
143,2075.063,0.1877517918064273,3.833485303802998e-07,0.04894748322464315
144,2076.991,0.18277361382451557,2.494673237676085e-07,0.043965011037901465
145,2078.92,0.17805776884640978,1.6096730283114544e-07,0.03924482403568132
146,2080.848,0.17363557861026857,1.0302985275759064e-07,0.034818263368348604
147,2082.777,0.16952093472761137,6.538662077953918e-08,0.03069922632202742
148,2084.705,0.16572907203947074,4.116421635474526e-08,0.026902959205026562
149,2086.634,0.16226016256126047,2.5694932518928896e-08,0.023429634106425526
150,2088.563,0.15911424391784706,1.5906516679997417e-08,0.020279294020320582
151,2090.491,0.15628540319518888,9.768174997952675e-09,0.017446030360734326
152,2092.419,0.15376023419348295,5.949157731886174e-09,0.014916435961480696
153,2094.348,0.15152243461403928,3.592417003257863e-09,0.012674207083491646
154,2096.276,0.14955643542925673,2.1519607317798634e-09,0.01070377983992326
155,2098.205,0.14784043115892417,1.2781075990716621e-09,0.008983344505324896
156,2100.133,0.14635532052225203,7.530443642486456e-10,0.007493804611778634
157,2102.062,0.14507819073695977,4.399015098154466e-10,0.006212242918659424
158,2103.99,0.1439890898494214,2.549260078273661e-10,0.005118712151445947
159,2105.919,0.14306614131368411,1.4647073133405842e-10,0.004191331220325195
160,2107.847,0.14229048033528788,8.348627597079636e-11,0.0034112399575314824
161,2109.776,0.14164265475495008,4.717952992307419e-11,0.0027589816267746736
162,2111.7039999999997,0.14110608143221187,2.6449861081497712e-11,0.00221797769463482
163,2113.633,0.14066443620943775,1.4701570506804524e-11,0.0017718994139782878
164,2115.561,0.14030397264355274,8.106605968894436e-12,0.0014070049417895217
165,2117.49,0.14001165675579533,4.431810842674575e-12,0.0011102557051530433
166,2119.4179999999997,0.13977665136840375,2.4035994544369476e-12,0.0008708191241055621
167,2121.347,0.13958900222143258,1.2924271298329646e-12,0.0006787363427505614
168,2123.275,0.1394405387507654,6.894336841029433e-13,0.0005258413941987408
169,2125.2039999999997,0.13932396260710636,3.6461815647672464e-13,0.00040483133241031615
170,2127.132,0.139233359959731,1.913067465472138e-13,0.00030979692389903284
171,2129.061,0.1391635799651244,9.951256586195684e-14,0.0002355827279528443
172,2130.989,0.13911050176634612,5.1354147571714516e-14,0.00017807248507390076
173,2132.9179999999997,0.1390706192559107,2.6273933239305957e-14,0.00013375549023676483
174,2134.846,0.13904116202481273,1.3336088268436697e-14,9.986593214535776e-05
175,2136.775,0.13901982490813258,6.710892495907494e-15,7.409404803164255e-05
176,2138.703,0.13900480780753846,3.350349141407737e-15,5.464433755876369e-05
177,2140.632,0.13899464528721564,1.6582325892182748e-15,4.0046766765992926e-05
178,2142.56,0.138988205185341,8.142622428733959e-16,2.917377211637324e-05
179,2144.489,0.13898458613171316,3.963954497947272e-16,2.111938496778172e-05
180,2146.417,0.13898309783071708,1.914554670007663e-16,1.5197908284233607e-05
181,2148.346,0.13898320377094245,9.167785189939754e-17,1.0868231921002964e-05
182,2150.274,0.13898449522202844,4.355847520692798e-17,7.726224389505566e-06
183,2152.203,0.13898666334913473,2.0521306231819466e-17,5.45845182145947e-06
184,2154.131,0.13898947255164093,9.596271542813308e-18,3.833912762248259e-06
185,2156.06,0.1389927512523214,4.452903175257794e-18,2.676430664656386e-06
186,2157.988,0.13899636671807175,2.054234525614366e-18,1.857871883545782e-06
187,2159.917,0.139000227407382,9.436476058019782e-19,1.2820952939792837e-06
188,2161.845,0.13900425971476202,4.34212634297463e-19,8.800951585222669e-07
189,2163.774,0.13900841728164892,2.0214906858690724e-19,6.009130057689764e-07
190,2165.702,0.13901265941128887,9.735386579108067e-20,4.084521281386792e-07
191,2167.631,0.13901696445972178,5.029556127900582e-20,2.7646836344744174e-07
192,2169.5589999999997,0.13902130947928948,2.9285807053226724e-20,1.8661439344204135e-07
193,2171.488,0.13902568593331716,1.9897726836814503e-20,1.2575304752400975e-07
194,2173.416,0.13903008015670099,1.566779936333836e-20,8.481985540379591e-08
195,2175.345,0.13903449035652748,1.3703434438368217e-20,5.742111427200472e-08
196,2177.2729999999997,0.13903890757772244,1.2730767702158237e-20,3.920267700892047e-08
197,2179.202,0.13904333339513117,1.218908989434515e-20,2.7138305981514207e-08
198,2181.13,0.13904776117345358,1.1835807225562655e-20,1.9193921815210863e-08
199,2183.0589999999997,0.13905219412068867,1.1565600357911138e-20,1.39761469379566e-08
200,2184.987,0.13905662671096186,1.1333832074897853e-20,1.0560621129921423e-08
201,2186.916,0.13906106292167075,1.1121110687417275e-20,8.32307176414332e-09
202,2188.844,0.1390654977422891,1.0919510172537393e-20,6.854780620929851e-09
203,2190.7729999999997,0.13906993550252347,1.0725320701113163e-20,5.883490369180709e-09
204,2192.701,0.1390743714243897,1.0537196937522595e-20,5.233318581746449e-09
205,2194.63,0.13907880999449673,1.0354211281349765e-20,4.78861655789374e-09
206,2196.558,0.1390832465367663,1.0176161095769416e-20,4.475701487882601e-09
207,2198.487,0.13908768560584778,1.0002611721214922e-20,4.246671375454634e-09
